Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2228,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 18 (Sections 75-80) I Telegram Link in Description,https://www.youtube.com/watch?v=8Un7I82EIl8,Module 5: Appearance and Discovery,5
2229,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 19 (Sections 81-85) I Telegram Link in Description,https://www.youtube.com/watch?v=SQCetUNjKec,Module 5: Appearance and Discovery,5
2230,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 20 (Sections 86-87A) I Telegram Link in Description,https://www.youtube.com/watch?v=lcweNrlY740,Module 5: Appearance and Discovery,5
2231,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 21 (Sections 87B-89) I Telegram Link in Description,https://www.youtube.com/watch?v=dom2z9QE8p4,Module 6: Interim Orders and Injunctions,6
2232,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 22 (Sections 89-93) I Telegram Link in Description,https://www.youtube.com/watch?v=Rij8kyzqIII,Module 6: Interim Orders and Injunctions,6
2233,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 23 (Sections 94-98) I Telegram Link in Description,https://www.youtube.com/watch?v=OuJY6U8QWoQ,Module 6: Interim Orders and Injunctions,6
2234,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 24 (Sections 99-100) I Telegram Link in Description,https://www.youtube.com/watch?v=O7Yx65Ebr2g,Module 7: Trial and Evidence,7
2235,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 25 (Sections 100A-106) I Telegram Link in Description,https://www.youtube.com/watch?v=Ucpo7CmaLiU,Module 7: Trial and Evidence,7
2236,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 26 (Sections 107-112) I Telegram Link in Description,https://www.youtube.com/watch?v=OskBOhChmNA,Module 7: Trial and Evidence,7
2237,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 27 (Sections 113-115) I Telegram Link in Description,https://www.youtube.com/watch?v=iOn5op9T5Ok,Module 7: Trial and Evidence,7
2238,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 28 (Sections 132-135A) I Telegram Link in Description,https://www.youtube.com/watch?v=JxU098VS220,Module 8: Judgments and Decrees,8
2239,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 29 (Sections 136-142) I Telegram Link in Description,https://www.youtube.com/watch?v=i_ZWXbinvNE,Module 8: Judgments and Decrees,8
2240,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 30 (Sections 144-148) I Telegram Link in Description,https://www.youtube.com/watch?v=U1XuduqsH1o,Module 8: Judgments and Decrees,8
2241,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 31 (Sections 148A-150) I Telegram Link in Description,https://www.youtube.com/watch?v=R_WVPAmTDq8,Module 9: Execution,9
2242,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 32 (Sections 151-152) I Telegram Link in Description,https://www.youtube.com/watch?v=wdSGJ9KhdSU,Module 9: Execution,9
2243,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 33 (Sections 153A-158, Order I Rule 1) I Telegram Link in Description",https://www.youtube.com/watch?v=5c2CR7mkLDc,Module 9: Execution,9
2244,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 34 (Order I Rules 2-8) I Telegram Link in Description,https://www.youtube.com/watch?v=OH_n2_JgUOQ,Module 9: Execution,9
2245,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 35 (Order I R 8A-10A) I Telegram Link in Description,https://www.youtube.com/watch?v=REMm5d8rBFE,Module 10: Appeals,10
2246,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 36 (Order I R 10A-13. Order II R 1-2) I Telegram Link in Description,https://www.youtube.com/watch?v=WmWPSSNO-Gk,Module 10: Appeals,10
2247,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 37 (Order II R 3-7) I Telegram Link in Description,https://www.youtube.com/watch?v=vQbcZ42cb9k,Module 10: Appeals,10
2248,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 38 (Order III R 1-6) I Telegram Link in Description,https://www.youtube.com/watch?v=xAR6DF1d2w8,Module 11: Order I: Parties to Suits,11
2249,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 39 (Order IV, Order V R 1-9) I Telegram Link in Description",https://www.youtube.com/watch?v=hwjG3HIv22c,Module 11: Order I: Parties to Suits,11
2250,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 40 (Order V R 9A-30) I Telegram Link in Description,https://www.youtube.com/watch?v=qnL8c8IwT1I,Module 11: Order I: Parties to Suits,11
2251,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 41 (O VI R 1-10) I Telegram Link in Description,https://www.youtube.com/watch?v=vhyMkqhzZe4,Module 11: Order I: Parties to Suits,11
2252,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 42 (O VI R 11-18) I Telegram Link in Description,https://www.youtube.com/watch?v=_3OVeOK2nH8,Module 12: Order II: Plaint,12
2253,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 43 (O VII R 1-7) I Telegram Link in Description,https://www.youtube.com/watch?v=FyPcArwwFUk,Module 12: Order II: Plaint,12
2254,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 44 (O VII R 8-17) I Telegram Link in Description,https://www.youtube.com/watch?v=chJYJpyiEgA,Module 12: Order II: Plaint,12
2255,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 45 (O VIII R 1-5) I Telegram Link in Description,https://www.youtube.com/watch?v=aKvsDyYEGuM,Module 13: Order III: Appearance and Applications,13
2256,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 46 (O VIII R 5-6A) I Telegram Link in Description,https://www.youtube.com/watch?v=4llAKlzKjM8,Module 13: Order III: Appearance and Applications,13
2257,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 47 (O VIII R 6B-10) I Telegram Link in Description,https://www.youtube.com/watch?v=Hbum4mDMTKA,Module 13: Order III: Appearance and Applications,13
2258,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 48 (O IX R 1-6) I Telegram Link in Description,https://www.youtube.com/watch?v=uG2MdZIzUlc,Module 14: Order IV & V: Institution of Suits,14
2259,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 49 (O IX R 6, 7, 13, 14) I Telegram Link in Description",https://www.youtube.com/watch?v=zUr0RpAUBXM,Module 14: Order IV & V: Institution of Suits,14
2260,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 50 (O IX R 8-12) I Telegram Link in Description,https://www.youtube.com/watch?v=Fmz22lyKP3Q,Module 14: Order IV & V: Institution of Suits,14
2261,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 51 (O X) I Telegram Link in Description,https://www.youtube.com/watch?v=WcjclUTcXCc,Module 15: Order VI: Pleadings,15
2262,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 52 (O XI R 1-11) I Telegram Link in Description,https://www.youtube.com/watch?v=7JkjCs2wXn8,Module 15: Order VI: Pleadings,15
2263,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 53 (O XI R 12-17) I Telegram Link in Description,https://www.youtube.com/watch?v=5FOkw3h5caA,Module 15: Order VI: Pleadings,15
2264,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 54 (O XI R 18-23) I Telegram Link in Description,https://www.youtube.com/watch?v=IPWqXdq7Fq4,Module 16: Order VII: Summons,16
2265,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 55 (O XII R 1-3A) I Telegram Link in Description,https://www.youtube.com/watch?v=Fck4knwYfl8,Module 16: Order VII: Summons,16
2266,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 56 (O XII R 4-9) I Telegram Link in Description,https://www.youtube.com/watch?v=J6X4c6x0L-k,Module 16: Order VII: Summons,16
2267,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 57 (O XIII R 1-5) I Telegram Link in Description,https://www.youtube.com/watch?v=oPEQ1j4i-Ho,Module 17: Order VIII: Written Statements and Set-off,17
2268,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 58 (O XIII R 6-11) I Telegram Link in Description,https://www.youtube.com/watch?v=kxlF3HOP0SM,Module 17: Order VIII: Written Statements and Set-off,17
2269,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 59 (Order XIV R 1-2) I Telegram Link in Description,https://www.youtube.com/watch?v=JDK6hZWVCWY,Module 17: Order VIII: Written Statements and Set-off,17
2270,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 60 (Order XIV R 3-7) I Telegram Link in Description,https://www.youtube.com/watch?v=uaulPkYMKgE,Module 18: Order IX: Appearance and Non-Appearance,18
2271,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 61 (Order XV) I Telegram Link in Description,https://www.youtube.com/watch?v=CZU7oe0KAYk,Module 18: Order IX: Appearance and Non-Appearance,18
2272,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 62 (Order XVI  R 1-7A) I Telegram Link in Description,https://www.youtube.com/watch?v=tWIHyPELsNA,Module 18: Order IX: Appearance and Non-Appearance,18
2273,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 63 (O XVI R 8-12) I Telegram Link in Description,https://www.youtube.com/watch?v=Ztq7j-DT0Vs,Module 19: Order X & XI: Discovery,19
2274,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 64 (Order XVI R 13-21) I Telegram Link in Description,https://www.youtube.com/watch?v=Ppsn9CHqBxE,Module 19: Order X & XI: Discovery,19
2275,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 65 (Order XVIA) I Telegram Link in Description,https://www.youtube.com/watch?v=QDnTIG_lL0s,Module 19: Order X & XI: Discovery,19
2276,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 66 (Order XVII) I Telegram Link in Description,https://www.youtube.com/watch?v=JaXBu8SzeIQ,Module 20: Order XII: Admissions,20
2277,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 67 (Order XVIII (1)) I Telegram Link in Description,https://www.youtube.com/watch?v=5qJouh1tklQ,Module 20: Order XII: Admissions,20
2278,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 68 (Order XVIII (2)) I Telegram Link in Description,https://www.youtube.com/watch?v=-c6covNyLfs,Module 20: Order XII: Admissions,20
2279,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 69 (Order XVIII (3)) I Telegram Link in Description,https://www.youtube.com/watch?v=RK8pEk9hwN0,Module 21: Order XIII: Production and Impounding Documents,21
2280,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 70 (O XIX) I Telegram Link in Description,https://www.youtube.com/watch?v=OkzfrRrktRg,Module 21: Order XIII: Production and Impounding Documents,21
2281,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 71 (O XX R 1-6) I Telegram Link in Description,https://www.youtube.com/watch?v=Ei_qaphoj4s,Module 21: Order XIII: Production and Impounding Documents,21
2282,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 72 (O XX R 6A-12A) I Telegram Link in Description,https://www.youtube.com/watch?v=hZQFEVCCFHE,Module 22: Order XIV & XV: Settlement and Issues,22
2283,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 73 (O XX R 13-16) I Telegram Link in Description,https://www.youtube.com/watch?v=xLzYQ5D7yP0,Module 22: Order XIV & XV: Settlement and Issues,22
2284,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 74 (O XX R 17-19, O XXA) I Telegram Link in Description",https://www.youtube.com/watch?v=N-D7FFLfIeM,Module 22: Order XIV & XV: Settlement and Issues,22
2285,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 75 (Order XXI R 5, 6, 10, 11) I Telegram Link in Description",https://www.youtube.com/watch?v=eBpMMvWyd-c,Module 23: Order XVI:  Summoning and Attendance of Witnesses,23
2286,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 76 (Order XXI R 15-19) I Telegram Link in Description,https://www.youtube.com/watch?v=E2Nt77WjGkE,Module 23: Order XVI:  Summoning and Attendance of Witnesses,23
2287,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 77 (Order XXI R 24, 25, 26, 31, 35) I Telegram Link in Description",https://www.youtube.com/watch?v=-_qvspzvkW8,Module 23: Order XVI:  Summoning and Attendance of Witnesses,23
2288,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 78 (Order XXI R 41, 43, 44, 54, 55) I Telegram Link in Description",https://www.youtube.com/watch?v=fn3yAfVGM0A,Module 24: Order XVII & XVIII: Adjournments and Hearing,24
2289,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 79 (Order XXI R 64, 65, 72, 89-92) I Telegram Link in Description",https://www.youtube.com/watch?v=hg_CmsIG4Ho,Module 24: Order XVII & XVIII: Adjournments and Hearing,24
2290,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 80 (Order XXII R 1-4) I Telegram Link in Description,https://www.youtube.com/watch?v=yjSz8pkyCTk,Module 24: Order XVII & XVIII: Adjournments and Hearing,24
2291,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 81 (Order XXII R 4A-9) I Telegram Link in Description,https://www.youtube.com/watch?v=Zf7AaRMs8Aw,Module 25: Order XIX & XX: Affidavits and Judgments,25
2292,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 82 (Order XXII R 10-12) I Telegram Link in Description,https://www.youtube.com/watch?v=vlrTOLA5rPg,Module 25: Order XIX & XX: Affidavits and Judgments,25
2293,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 84 (Order XXIII R 3-4, XXIV) I Telegram Link in Description",https://www.youtube.com/watch?v=XIopd6XTQcg,Module 25: Order XIX & XX: Affidavits and Judgments,25
2294,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 85 (Order XXV) I Telegram Link in Description,https://www.youtube.com/watch?v=xUQDFbpHtCo,Module 26: Order XXI: Execution of Decrees,26
2295,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 86 (Order XXVI R 1-8) I Telegram Link in Description,https://www.youtube.com/watch?v=iqwRkQDxMcU,Module 26: Order XXI: Execution of Decrees,26
2296,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 87 (Order XXVI R 9-14) I Telegram Link in Description,https://www.youtube.com/watch?v=eLKKO1evwkw,Module 26: Order XXI: Execution of Decrees,26
2297,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 88 (Order XXVI R 15-22) I Telegram Link in Description,https://www.youtube.com/watch?v=lVEWV_6_83U,"Module 27: Order XXII: Death, Marriage, and Insolvency",27
2298,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 89 (Order XXVII R 1-7) I Telegram Link in Description,https://www.youtube.com/watch?v=QfPd7-ql9co,"Module 27: Order XXII: Death, Marriage, and Insolvency",27
2299,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 90 (Order XXVII R 8-8B, XXVIIA) I Telegram Link in Description",https://www.youtube.com/watch?v=M72Tc8H-8lY,"Module 27: Order XXII: Death, Marriage, and Insolvency",27
2300,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 91 (Order XXIX) I Telegram Link in Description,https://www.youtube.com/watch?v=Y0fYirSNBg8,"Module 28: Orders XXIII-XXV: Withdrawal, Commissions, and Interrogatories",28
2301,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 92 (Order XXX R 1-3) I Telegram Link in Description,https://www.youtube.com/watch?v=2d3zALTZyKk,"Module 28: Orders XXIII-XXV: Withdrawal, Commissions, and Interrogatories",28
2302,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 93 (Order XXX R 4-10) I Telegram Link in Description,https://www.youtube.com/watch?v=JuQDuamJGUA,"Module 28: Orders XXIII-XXV: Withdrawal, Commissions, and Interrogatories",28
2303,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 94 (Order XXXI) I Telegram Link in Description,https://www.youtube.com/watch?v=piuXwFIh-3E,Module 29: Order XXVI & XXVII: Security and Sales,29
2304,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 95 (Order XXXII R 1-3) I Telegram Link in Description,https://www.youtube.com/watch?v=U6VIgcnCqA4,Module 29: Order XXVI & XXVII: Security and Sales,29
2305,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 96 (Order XXXII R 3A-9) I Telegram Link in Description,https://www.youtube.com/watch?v=eXzxMTq96_U,Module 29: Order XXVI & XXVII: Security and Sales,29
2306,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 97 (Order XXXII R 10-16) I Telegram Link in Description,https://www.youtube.com/watch?v=fSoEKkC29jc,Module 30: Orders XXVIII-XXXI: Suits by or Against Minors,30
2307,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 98 (Order XXXIIA) I Telegram Link in Description,https://www.youtube.com/watch?v=u3-Ll_fV_74,Module 30: Orders XXVIII-XXXI: Suits by or Against Minors,30
2308,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 99 (Order XXXIII R 1-5) I Telegram Link in Description,https://www.youtube.com/watch?v=oT9HzavRcQQ,Module 30: Orders XXVIII-XXXI: Suits by or Against Minors,30
2309,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 100 (Order XXXIII R 6-10) I Telegram Link in Description,https://www.youtube.com/watch?v=fzh330bkEqo,Module 31: Order XXXII: Suits by Indigent Persons,31
2310,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 101 (Order XXXIII R 11-18) I Telegram Link in Description,https://www.youtube.com/watch?v=r5qzjbzJj-E,Module 31: Order XXXII: Suits by Indigent Persons,31
2311,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 102 (Order XXXIV R 1-3) I Telegram Link in Description,https://www.youtube.com/watch?v=YHL9VcXec0o,Module 31: Order XXXII: Suits by Indigent Persons,31
2312,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 103 (Order XXXIV R 4-8A) I Telegram Link in Description,https://www.youtube.com/watch?v=aP55fVeY9gQ,Module 32: Order XXXIII & XXXIV: Suits Relating to Mortgages,32
2313,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 104 (Order XXXIV R 9-15) I Telegram Link in Description,https://www.youtube.com/watch?v=xnVDkNJ99JE,Module 32: Order XXXIII & XXXIV: Suits Relating to Mortgages,32
2314,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 105 (Order XXXV) I Telegram Link in Description,https://www.youtube.com/watch?v=sI24KUCfxV0,Module 32: Order XXXIII & XXXIV: Suits Relating to Mortgages,32
2315,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 106 (Order XXXVI, XXXVII R 1-3) I Telegram Link in Description",https://www.youtube.com/watch?v=CKMD8rlh3zs,"Module 33: Orders XXXV-XXXVIII: Interpleader, Supplemental Proceedings",33
2316,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 107 (Order XXXVII R 3-7) I Telegram Link in Description,https://www.youtube.com/watch?v=ZnE6eDoBrqQ,"Module 33: Orders XXXV-XXXVIII: Interpleader, Supplemental Proceedings",33
2317,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 108 (Order XXXVIII R 1-5) I Telegram Link in Description,https://www.youtube.com/watch?v=bFaUYr2vbJE,"Module 33: Orders XXXV-XXXVIII: Interpleader, Supplemental Proceedings",33
2318,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 109 (Order XXXVIII R 6-13) I Telegram Link in Description,https://www.youtube.com/watch?v=dBWhuxR4GYQ,"Module 34: Orders XXXIX-XLII: Arrest, Attachment, Injunctions",34
2319,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 110 (Order XXXIX R 1-5) I Telegram Link in Description,https://www.youtube.com/watch?v=WdKOi6M4H50,"Module 34: Orders XXXIX-XLII: Arrest, Attachment, Injunctions",34
2320,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 111 (Order XXXIX R 6-10) I Telegram Link in Description,https://www.youtube.com/watch?v=BVEzn1IhlrM,"Module 34: Orders XXXIX-XLII: Arrest, Attachment, Injunctions",34
2321,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 112 (Order XL) I Telegram Link in Description,https://www.youtube.com/watch?v=OrQ9x1jntqk,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2322,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 113 (Order XLI) I Telegram Link in Description,https://www.youtube.com/watch?v=yCL_ZJG9Fx4,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2323,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 83 (Order XXIII R 1-2) I Telegram Link in Description,https://www.youtube.com/watch?v=5Lg0AdMYiVE,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2324,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 114 (Order XLI R 5-8) I Telegram Link in Description,https://www.youtube.com/watch?v=LiKEluWDnT4,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2325,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 115 (XLI R 9-17) I Telegram Link in Description,https://www.youtube.com/watch?v=oELmpPDSQxc,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2326,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 116 (Order XLI R 19-25) I Telegram Link in Description,https://www.youtube.com/watch?v=Dv88FFDnLqs,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2327,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 117 (Order XLI R 26-37) I Telegram Link in Description,https://www.youtube.com/watch?v=ikRrz8p3rMQ,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2328,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 118 (XLII, XLIII, XLIV) I Telegram Link in Description",https://www.youtube.com/watch?v=efFPpSvfiTI,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2329,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 119 (Order XLV R 1-12) I Telegram Link in Description,https://www.youtube.com/watch?v=cLe9ecTLsmc,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2330,Law,Code of Civil Procedure | 2022,,"Code of Civil Procedure 120 (Order XLV R 14-16, Order XLVI) I Telegram Link in Description",https://www.youtube.com/watch?v=6_eRp_wtS6w,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2331,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 121 (Order XLVII) I Telegram Link in Description,https://www.youtube.com/watch?v=JYlEdMVdGn8,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
2332,Law,Code of Civil Procedure | 2022,,Code of Civil Procedure 122 (Order XLVIII-LI) I Telegram Link in Description,https://www.youtube.com/watch?v=Zd-_FSIZ9yI,"Module 35: Orders XLIII-XLVIII: Appeals, References, and Review",35
